OBJECTID,LAND,BEZ,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
210196,11,8,8100208,2021,3,8,5,3,0,2,0,1,1,0,0,0,0,1,801637,967,5822641,373
210195,11,8,8200726,2021,3,17,1,3,5,2,1,0,1,0,0,0,0,0,802369,622,5819929,247
210194,11,9,9200715,2021,2,11,3,3,5,3,0,0,1,0,0,0,0,1,808100,9629,5818953,636
210193,11,10,10100312,2021,3,15,3,3,5,3,0,1,1,0,0,0,0,0,808498,75,5829508,787
210192,11,7,7100101,2021,1,17,5,3,1,5,2,1,1,0,0,0,0,1,794637,7079,5825746,476
210191,11,3,3400619,2021,2,16,4,3,5,3,0,0,1,0,0,0,0,1,795863,1973,5835596,65
210190,11,9,9501737,2021,3,8,6,3,0,3,0,0,1,0,0,0,0,1,814210,1404,5821999,652
210189,11,11,2500835,2021,2,16,4,3,2,6,0,0,1,0,0,0,1,0,803279,5637,5826314,461
210188,11,1,1200623,2021,1,20,2,3,6,4,2,1,0,1,0,0,0,0,795801,1895,5829040,275
210187,11,3,3500936,2021,3,14,6,3,5,2,0,0,1,0,0,0,1,1,802268,288,5831574,409
210186,11,1,1200628,2021,3,17,7,3,5,2,0,1,1,0,0,0,0,1,795727,5688,5828198,207
210185,11,10,10200421,2021,3,12,2,3,2,6,0,0,1,0,0,0,0,0,812101,6373,5830901,662
210184,11,6,6400844,2021,1,15,5,2,0,2,0,0,1,0,0,0,1,1,790387,9838,5820840,414
210183,11,4,4501043,2021,1,14,1,3,6,7,0,0,1,1,0,0,0,0,792911,7253,5824396,527
210182,11,1,1100310,2021,2,20,2,3,5,2,2,0,1,0,0,0,0,0,799245,9638,5828468,918
210181,11,3,3100101,2021,3,16,2,3,0,1,0,0,0,0,0,0,1,0,802024,907,5840382,5
210180,11,6,6100209,2021,1,17,4,3,6,4,2,0,1,1,0,0,0,0,794751,6041,5821238,764
210179,11,12,12500825,2021,2,14,3,3,5,3,0,0,1,0,0,0,0,2,791643,4513,5834492,359
210178,11,7,7400721,2021,2,17,5,3,4,6,0,1,0,0,0,0,0,0,798744,4908,5823946,609
210177,11,4,4501152,2021,1,18,3,3,6,2,2,0,1,1,0,0,0,1,793977,4897,5824447,331
210176,11,3,3601142,2021,3,9,4,3,0,1,0,1,0,0,0,0,0,0,799181,3164,5831224,38
210175,11,9,9100304,2021,1,3,6,3,2,7,2,0,1,0,0,0,0,0,804296,1294,5821790,496
210174,11,7,7400720,2021,1,17,5,3,2,6,2,0,1,0,1,0,0,1,797303,841,5822582,158
210173,11,1,1300834,2021,1,17,4,3,2,6,2,0,1,1,0,0,0,1,798428,4466,5830218,318
210172,11,9,9401534,2021,2,14,2,3,0,6,0,0,1,0,1,0,0,0,810818,403,5820307,289
210171,11,8,8100206,2021,3,19,3,3,2,7,2,1,1,0,0,0,0,0,800704,4886,5823897,797
210170,11,7,7501031,2021,3,15,4,3,1,5,0,1,1,0,0,0,0,0,797933,5161,5820446,843
210169,11,7,7501133,2021,2,17,3,3,2,6,2,0,1,0,0,0,1,1,798171,1886,5819016,264
210168,11,3,3601141,2021,3,7,3,2,5,2,0,1,1,0,0,0,0,0,798816,199,5831461,976
210167,11,11,11501340,2021,1,18,7,2,6,4,2,0,1,1,0,0,0,0,807240,3908,5824292,701
210166,11,2,2100101,2021,2,8,2,3,5,2,0,1,1,0,0,0,0,0,797666,4985,5825846,145
210165,11,9,9100203,2021,3,8,6,3,2,7,0,0,1,0,0,0,0,0,804255,672,5824135,165
210164,11,5,5100208,2021,2,13,7,3,4,1,0,0,1,0,0,0,0,2,781570,58,5829947,589
210163,11,7,7601544,2021,2,12,5,3,5,3,0,1,1,0,0,0,0,0,799474,2837,5813160,221
210162,11,1,1100310,2021,1,20,6,3,0,7,2,0,1,0,0,0,0,0,799339,2721,5827653,452
210161,11,1,1100313,2021,3,13,5,3,5,2,0,1,1,0,0,0,0,0,799981,3937,5826939,188
210160,11,2,2500835,2021,3,20,5,3,2,6,2,1,1,0,0,0,0,1,802406,8572,5826148,662
210159,11,4,4300623,2021,3,6,2,3,2,6,0,0,1,0,1,0,0,0,792435,739,5826103,503
210158,11,12,12100205,2021,2,18,6,3,2,6,2,0,1,0,0,0,0,0,794457,3242,5832966,317
210157,11,4,4300416,2021,1,13,6,3,5,2,0,1,1,0,0,0,0,1,791711,404,5826103,461
210156,11,8,8100102,2021,3,12,3,3,5,2,0,1,1,0,0,0,0,0,800175,464,5823650,664
210155,11,10,10100101,2021,1,17,1,2,6,4,2,0,1,1,1,0,0,1,809014,212,5834325,516
210154,11,8,8200622,2021,2,5,4,3,1,5,2,0,1,0,0,0,0,1,801240,8739,5821609,573
210153,11,2,2300419,2021,3,15,3,3,5,3,0,1,0,0,0,0,0,0,801733,3771,5825453,594
210152,11,11,11300722,2021,2,17,2,3,0,1,2,0,0,0,1,0,0,2,803424,4385,5828351,966
210151,11,1,1100101,2021,2,11,6,2,6,7,0,0,1,1,0,0,0,0,794972,8188,5825955,877
210150,11,8,8100207,2021,1,15,2,3,5,3,0,1,0,0,0,0,1,0,801306,9866,5823560,345
210149,11,5,5100105,2021,3,9,5,3,5,2,0,0,1,0,0,0,1,1,784590,6969,5831092,77
210148,11,5,5200632,2021,1,11,7,3,8,1,0,0,1,0,0,0,0,2,786150,561,5827273,218
210147,11,10,10100205,2021,3,17,1,3,5,3,1,0,1,0,0,0,0,1,807610,1316,5832363,226
210146,11,4,4300518,2021,1,17,2,2,5,3,2,1,1,0,0,0,0,1,792203,9849,5828107,489
210145,11,2,2100102,2021,1,7,3,2,5,3,2,0,1,0,0,0,0,1,798185,387,5826507,304
210144,11,4,4200310,2021,2,19,2,2,1,1,2,0,1,0,0,0,0,0,789066,3025,5826974,662
210143,11,7,7601544,2021,3,10,3,3,5,2,0,1,0,0,1,0,0,0,799523,285,5813992,505
210142,11,2,2500728,2021,3,15,4,3,6,4,0,1,0,1,0,0,0,0,803018,5046,5828285,412
210141,11,12,12200515,2021,1,14,4,3,3,2,0,0,1,0,0,0,1,0,790430,8259,5835179,146
210140,11,8,8100520,2021,2,14,2,3,3,2,0,0,1,0,0,0,0,1,803195,9041,5822734,415
210139,11,2,2300316,2021,3,16,2,3,0,3,0,0,1,0,1,0,0,0,800734,127,5826517,945
210138,11,4,4500936,2021,1,18,4,3,6,2,2,0,1,1,0,0,0,1,792095,1637,5825783,309
210137,11,2,2500831,2021,3,12,6,3,3,6,0,1,0,0,0,1,0,0,803056,1059,5827005,973
210136,11,7,7501031,2021,2,12,4,3,5,7,0,0,1,0,0,0,1,1,798436,1997,5820499,195
210135,11,5,5100105,2021,2,12,6,3,5,3,0,1,1,0,0,0,0,0,785201,8584,5831871,845
210134,11,5,5300840,2021,1,13,2,3,2,6,0,0,1,0,1,0,0,0,788898,5766,5829301,395
210133,11,1,1100103,2021,3,18,5,2,6,4,1,0,0,1,1,0,0,0,795291,125,5826135,607
210132,11,3,3400721,2021,3,13,6,2,5,2,0,1,1,0,0,0,0,0,797821,6798,5832997,427
210131,11,11,11300722,2021,3,14,2,3,1,5,0,1,1,0,0,0,0,0,803553,6948,5828340,911
210130,11,4,4300414,2021,1,11,3,3,5,3,0,0,1,0,0,0,0,1,791451,4375,5827212,862
210129,11,1,1400938,2021,1,20,3,3,5,3,2,0,1,0,0,0,0,1,794439,2248,5831463,457
210128,11,9,9200511,2021,2,5,2,2,5,3,2,0,1,0,1,0,0,0,807854,3774,5822054,697
210127,11,3,3400620,2021,3,22,1,2,5,2,2,0,1,0,0,0,0,1,796758,6104,5834009,81
210126,11,11,11401033,2021,1,7,5,2,6,2,2,0,1,1,0,0,0,1,806960,4446,5827802,346
210125,11,9,9100202,2021,2,13,1,3,5,7,0,0,1,0,0,0,0,2,803061,7211,5824413,842
210124,11,10,10100104,2021,2,21,7,3,1,5,2,0,0,0,0,1,1,0,810115,173,5834527,851
210123,11,2,2100104,2021,1,6,4,3,5,3,2,1,1,0,0,0,0,1,799327,382,5826236,786
210122,11,7,7501029,2021,3,12,4,3,2,6,0,1,0,0,0,0,1,0,797515,872,5820065,284
210121,11,11,11100206,2021,2,5,3,3,5,2,2,0,1,0,0,0,0,1,805090,3309,5834617,54
210120,11,6,6200314,2021,1,12,4,3,0,5,0,0,1,0,1,0,0,0,794830,7347,5817895,556
210119,11,2,2100106,2021,1,13,5,3,0,1,0,1,0,0,0,0,0,2,799581,6273,5825642,7
210118,11,10,10400938,2021,3,12,6,3,5,3,0,0,1,0,0,0,0,0,814189,4225,5830066,59
210117,11,10,10100311,2021,2,13,2,3,5,2,0,0,1,0,0,0,0,0,806333,4371,5830184,824
210116,11,3,3300514,2021,3,10,2,3,5,3,0,0,1,0,0,0,0,0,802500,3898,5836824,387
210115,11,11,11300619,2021,3,13,5,3,5,3,0,1,1,0,0,0,0,0,803669,8355,5828775,329
210114,11,6,6400840,2021,2,13,5,3,0,1,0,1,1,0,0,0,0,1,788698,5364,5819790,98
210113,11,7,7601341,2021,3,21,3,3,2,6,2,0,1,0,0,0,0,0,797565,6597,5815548,761
210112,11,12,12500825,2021,1,15,5,3,2,6,1,0,1,0,0,0,0,1,792345,481,5835048,24
210111,11,1,1300733,2021,2,19,4,3,6,4,2,0,1,1,0,0,0,1,797018,9363,5831531,13
210110,11,12,12601133,2021,2,15,2,3,5,3,0,0,1,0,0,0,0,2,795734,9294,5837043,604
210109,11,12,12100205,2021,3,10,7,2,2,6,0,0,1,0,0,0,1,0,795571,3371,5834537,849
210108,11,4,4200311,2021,2,14,4,3,5,3,0,1,0,0,0,0,0,0,790477,41,5825988,24
210107,11,8,8100105,2021,1,13,1,2,9,7,0,0,1,1,0,0,1,1,801009,1985,5822149,28
210106,11,4,4501147,2021,3,21,5,3,6,4,2,0,1,1,0,0,0,1,792873,9682,5824310,139
210105,11,11,11100206,2021,3,17,1,3,5,3,0,1,1,0,0,0,0,1,805545,892,5834234,687
210104,11,9,9100101,2021,3,10,2,2,5,3,0,1,1,0,0,0,0,0,802095,9045,5825008,851
210103,11,2,2500831,2021,2,14,6,3,6,4,0,1,0,1,0,0,0,0,803081,3368,5827445,99
210102,11,1,1100104,2021,1,14,7,3,9,7,0,0,1,0,0,0,0,0,796097,5784,5825570,205
210101,11,8,8200726,2021,1,14,3,3,5,2,0,1,1,0,0,0,0,1,802366,5237,5819912,36
210100,11,3,3701555,2021,1,14,3,3,1,5,0,1,1,0,0,0,0,1,799572,9647,5830088,323
210099,11,5,5200528,2021,2,9,5,3,2,6,0,0,1,0,0,0,0,1,783794,9286,5826305,689
210098,11,11,11200411,2021,3,15,3,2,5,2,0,1,1,0,0,0,0,0,805606,1936,5831603,563
210097,11,1,1100206,2021,1,14,3,3,0,1,0,1,0,0,0,0,0,0,797963,5368,5827080,911
210096,11,4,4501148,2021,2,9,3,3,5,2,0,0,1,0,0,0,0,2,792824,1357,5823228,314
210095,11,1,1100308,2021,2,20,5,3,5,3,2,1,1,0,0,0,0,0,797083,8086,5828186,314
210094,11,5,5100313,2021,1,13,2,2,3,6,0,1,1,0,0,0,0,0,785194,2052,5831098,867
210093,11,4,4501042,2021,3,14,4,3,1,5,0,0,0,0,1,0,1,0,794423,124,5826078,216
210092,11,2,2200210,2021,2,17,6,3,5,3,2,0,1,0,0,0,0,1,798425,107,5824768,658
210091,11,9,9501939,2021,3,18,2,3,2,6,2,0,1,0,0,0,0,0,809738,8844,5821531,568
210090,11,8,8100520,2021,1,17,2,3,6,2,2,0,0,1,0,1,0,1,803181,3797,5822714,253
210089,11,1,1300835,2021,1,8,3,3,6,4,0,0,0,1,0,0,1,0,797299,4101,5829953,682
210088,11,7,7601340,2021,2,14,1,3,6,2,0,0,1,1,0,0,0,0,796569,812,5815882,313
210087,11,2,2300419,2021,3,8,3,3,6,4,0,0,1,1,0,0,0,0,801549,9626,5825972,873
210086,11,7,7601237,2021,3,16,4,2,5,3,0,0,1,0,1,0,0,0,797376,902,5816911,517
210085,11,2,2200210,2021,2,11,7,3,5,7,0,0,1,0,0,0,0,0,798677,6971,5825127,111
210084,11,4,4400831,2021,2,11,7,3,5,3,0,0,1,0,0,0,0,0,791147,3629,5822596,272
210083,11,8,8100208,2021,1,12,4,3,5,3,0,0,1,0,0,0,0,1,801131,3369,5822850,952
210082,11,4,4100102,2021,3,17,5,3,2,2,1,0,1,0,0,0,1,0,791219,3575,5829148,864
210081,11,4,4100101,2021,2,15,3,3,5,2,0,0,1,0,0,0,0,1,793352,206,5829681,351
210080,11,2,2100101,2021,1,10,4,3,5,3,0,0,1,0,0,0,1,0,797389,3503,5826186,965
210079,11,8,8100419,2021,3,19,5,3,6,2,2,0,1,1,0,0,0,1,802025,3959,5824297,828
210078,11,6,6400735,2021,2,15,3,3,5,3,0,1,1,0,0,0,0,0,782210,8322,5815684,498
210077,11,12,12400618,2021,3,13,4,3,2,2,0,0,1,0,0,0,0,0,786976,6144,5838310,851
210076,11,5,5200526,2021,3,10,5,3,3,6,0,0,1,0,0,0,0,1,782112,3797,5827109,536
210075,11,2,2200210,2021,2,17,3,3,6,4,2,1,1,1,0,0,0,2,798306,533,5825416,517
210074,11,5,5100209,2021,3,19,3,3,5,2,2,0,1,0,0,0,1,0,783684,601,5830180,433
210073,11,4,4400726,2021,1,14,5,3,2,6,0,0,1,0,0,0,0,0,790851,7612,5824718,28
210072,11,4,4200308,2021,2,10,4,3,0,1,0,0,1,0,0,0,0,1,790525,5591,5827347,676
210071,11,6,6200423,2021,3,18,1,3,0,7,2,0,1,0,0,0,0,1,795349,5372,5816136,301
210070,11,2,2200210,2021,3,14,4,3,6,7,0,0,1,1,0,0,0,0,798696,6891,5825123,182
210069,11,6,6400840,2021,2,11,3,3,5,3,0,0,1,0,0,0,0,1,789508,5016,5819011,494
210068,11,3,3200309,2021,2,14,6,3,5,3,0,0,1,0,0,0,0,2,800540,7808,5836250,315
210067,11,10,10200421,2021,1,14,5,3,2,7,0,0,1,0,0,0,0,0,812183,3367,5830949,202
210066,11,5,5200423,2021,1,6,5,2,6,2,1,0,1,1,0,0,0,2,780870,7221,5828313,748
210065,11,4,4501044,2021,3,16,5,3,5,3,0,1,1,0,0,0,0,0,793347,5944,5824643,776
210064,11,10,10100316,2021,2,16,3,3,2,6,0,0,1,0,0,0,0,0,809958,1668,5831612,286
210063,11,9,9200715,2021,3,8,4,3,2,6,0,0,1,0,0,0,0,0,809196,4692,5818339,689
210062,11,1,1100416,2021,1,19,5,3,2,6,2,1,1,0,0,0,0,0,798720,594,5829545,364
210061,11,11,11300721,2021,3,6,5,3,0,1,1,1,0,0,0,0,0,1,804303,8727,5829080,558
210060,11,6,6200423,2021,2,7,5,3,2,6,0,0,1,0,0,0,0,1,793935,2864,5815476,701
210059,11,12,12500927,2021,3,16,3,3,6,7,0,1,0,1,0,0,0,0,792971,9152,5835711,554
210058,11,3,3601245,2021,1,16,5,3,3,6,1,1,0,0,0,1,0,1,800911,7407,5831246,375
210057,11,7,7100102,2021,2,12,5,3,5,2,0,0,1,0,0,0,0,1,794957,7606,5825654,309
210056,11,5,5100317,2021,2,6,2,3,6,7,2,0,1,1,0,0,0,1,786760,6084,5828401,847
210055,11,1,1100414,2021,3,8,7,3,1,5,0,1,1,0,0,0,0,0,797256,269,5829463,647
210054,11,1,1200520,2021,2,14,4,2,4,6,0,1,0,0,0,0,0,0,794501,4195,5828437,612
210053,11,3,3601449,2021,1,14,1,3,1,5,0,1,1,0,0,0,0,1,801438,8059,5830262,245
210052,11,3,3400723,2021,3,16,6,3,0,4,0,0,0,1,0,0,1,0,798787,7237,5833177,3
210051,11,1,1100104,2021,2,21,1,3,5,3,2,0,1,0,0,0,0,2,796088,5809,5825572,9
210050,11,9,9501737,2021,3,8,7,3,5,2,0,1,1,0,0,0,0,1,813998,8254,5821209,298
210049,11,6,6300634,2021,3,13,7,3,3,6,0,1,1,0,0,0,0,0,792228,24,5818669,422
210048,11,2,2200208,2021,2,13,7,3,0,2,0,1,0,0,0,0,1,0,797268,9189,5825038,521
210047,11,12,12100101,2021,1,11,6,3,1,7,0,0,1,1,0,0,0,1,796199,8622,5832640,709
210046,11,1,1300732,2021,1,14,2,2,5,2,0,1,1,0,0,0,0,1,797333,719,5832349,771
210045,11,1,1100415,2021,2,15,1,3,2,2,0,1,0,0,0,0,1,0,797266,8796,5829092,114
210044,11,5,5300840,2021,3,17,3,3,2,6,1,0,1,0,0,0,0,0,790230,6089,5829080,465
210043,11,4,4100102,2021,1,18,3,3,3,2,2,0,1,0,0,0,0,1,791179,2707,5829186,593
210042,11,5,5400945,2021,2,14,2,3,1,5,0,0,1,0,0,0,0,2,780801,3276,5819244,648
210041,11,8,8200730,2021,2,17,6,3,5,3,0,0,1,0,0,0,1,0,801384,6102,5819147,624
210040,11,12,12500930,2021,1,9,3,3,5,2,0,0,1,0,0,0,0,1,792355,274,5834061,141
210039,11,12,12400721,2021,3,15,4,3,6,4,0,0,1,1,0,0,0,0,790658,3231,5839640,14
210038,11,7,7400927,2021,1,15,6,3,5,7,0,0,1,0,0,0,0,0,798117,877,5820901,84
210037,11,12,12500824,2021,1,13,3,3,5,2,0,1,0,0,0,1,0,1,790208,55,5835827,334
210036,11,8,8100417,2021,1,9,3,3,5,2,0,1,1,0,0,0,0,1,802353,1328,5822955,787
210035,11,5,5100210,2021,2,15,1,3,5,2,0,1,1,0,0,0,0,0,783917,6176,5830123,735
210034,11,10,10100311,2021,3,16,2,3,5,2,0,1,1,0,0,0,0,1,806458,4643,5829755,429
210033,11,6,6100209,2021,3,18,3,3,5,2,2,1,1,0,0,0,0,0,794700,502,5821560,684
210032,11,5,5200525,2021,2,14,1,3,0,7,0,0,1,0,0,0,1,0,781541,6367,5827304,198
210031,11,6,6100209,2021,2,15,7,3,5,3,0,1,1,0,0,0,0,0,794097,772,5821515,907
210030,11,12,12400618,2021,1,13,4,2,6,2,0,0,1,1,0,0,0,1,787334,5566,5837847,144
210029,11,7,7601236,2021,2,17,3,3,6,2,2,0,1,1,0,0,0,1,796979,6013,5816617,387
210028,11,8,8200831,2021,1,8,4,2,0,1,0,1,0,0,0,0,0,1,799583,6171,5816399,471
210027,11,5,5300841,2021,3,14,6,3,5,3,0,1,1,0,0,0,0,0,789440,8795,5829305,47
210026,11,4,4200310,2021,2,12,1,3,3,6,0,0,1,0,0,0,0,2,789757,611,5826410,351
210025,11,8,8200623,2021,2,17,3,3,0,1,1,0,0,0,1,0,0,0,802438,9451,5820695,363
210024,11,6,6100102,2021,1,11,1,3,5,3,0,1,1,0,0,0,0,1,793743,4784,5820564,566
210023,11,11,11200411,2021,3,7,4,3,5,3,0,1,1,0,0,0,0,0,805872,3617,5831391,245
210022,11,12,12601235,2021,3,16,5,2,6,4,0,0,1,1,0,0,0,1,795576,1379,5836409,157
210021,11,11,11200513,2021,3,23,6,2,5,3,2,0,1,0,0,0,1,0,804754,6881,5830828,946
210020,11,9,9200511,2021,2,14,4,3,0,4,0,0,0,1,0,0,1,1,806845,4612,5821988,463
210019,11,9,9200716,2021,3,13,2,3,5,3,0,1,1,0,0,0,0,0,808915,425,5819069,522
210018,11,10,10100205,2021,1,21,5,2,9,7,2,0,1,0,0,0,0,1,807662,7483,5832374,329
210017,11,9,9100408,2021,2,13,4,2,0,1,0,0,0,0,1,0,0,1,806131,8065,5820061,822
210016,11,12,12200307,2021,1,10,5,3,6,4,0,0,1,1,0,0,0,1,793384,6156,5833152,269
210015,11,1,1100101,2021,3,8,7,2,6,7,0,0,1,1,0,0,0,0,794813,9915,5826013,412
210014,11,9,9100407,2021,2,20,4,3,8,1,2,0,0,0,1,0,0,0,805513,9064,5821506,514
210013,11,5,5100208,2021,1,18,1,3,6,2,2,0,1,1,0,0,0,1,782360,4737,5830508,553
210012,11,1,1300835,2021,3,15,6,2,2,6,0,1,0,0,0,0,0,1,797593,1391,5829486,284
210011,11,7,7601442,2021,3,12,7,3,5,2,0,0,1,0,0,0,0,1,799682,21,5815153,967
210010,11,3,3500933,2021,1,15,6,3,6,4,0,0,1,1,0,0,0,1,801842,9701,5831740,958
210009,11,1,1100310,2021,1,11,1,2,5,2,0,0,1,0,1,0,0,0,799248,351,5828469,191
210008,11,9,9100304,2021,2,6,1,3,1,5,1,0,1,0,0,0,0,0,804603,6,5822449,152
210007,11,1,1100207,2021,3,19,1,3,2,6,2,0,1,0,0,0,1,1,798846,513,5827280,413
210006,11,8,8100102,2021,1,14,3,2,6,2,0,0,0,1,0,0,1,0,800549,8214,5823370,203
210005,11,10,10400939,2021,2,13,2,3,6,4,0,0,1,1,0,0,0,2,812920,1857,5827974,368
210004,11,2,2100104,2021,2,18,5,2,5,2,2,0,1,0,0,0,1,0,799230,838,5825987,67
210003,11,8,8100415,2021,1,7,4,3,2,2,2,0,1,0,0,1,0,1,802027,781,5823473,143
210002,11,5,5100206,2021,3,6,4,3,2,6,0,0,1,0,1,0,0,0,781791,6459,5831601,727
210001,11,1,1100415,2021,1,14,7,3,5,2,0,0,1,0,0,0,0,1,798316,3121,5829369,129
210000,11,1,1100207,2021,2,10,5,3,5,3,0,1,1,0,0,0,0,0,798164,871,5826610,307
209999,11,1,1300733,2021,1,13,7,3,5,2,0,1,1,0,0,0,0,1,797235,74,5831321,961
209998,11,4,4100102,2021,3,6,5,3,2,6,0,0,1,0,0,0,0,1,791402,5771,5829175,381
209997,11,8,8200832,2021,2,17,1,3,4,5,2,0,1,0,0,0,0,2,801492,801,5817773,32
209996,11,1,1100308,2021,3,7,7,3,1,5,0,0,1,0,0,0,0,1,797293,8078,5828254,644
209995,11,3,3200205,2021,3,12,2,3,6,4,0,0,1,1,0,0,0,0,797496,9327,5835051,724
209994,11,4,4200310,2021,2,12,6,3,5,3,0,0,1,0,0,0,0,0,789992,273,5826317,665
209993,11,5,5100103,2021,1,17,7,2,6,4,2,0,1,1,0,0,0,0,785529,4253,5831850,572
209992,11,6,6100101,2021,1,7,2,3,5,3,0,0,1,0,0,0,0,1,793397,539,5820361,463
209991,11,3,3701660,2021,2,10,6,2,5,3,0,1,0,0,0,0,1,0,800459,2998,5829718,6
209990,11,2,2500835,2021,3,15,2,3,5,2,0,1,1,0,0,0,0,0,803092,251,5826028,647
209989,11,5,5300736,2021,2,19,3,3,1,5,2,0,1,0,0,0,0,1,786515,1285,5829221,338
209988,11,7,7200410,2021,2,9,5,3,6,4,0,1,0,1,0,0,0,0,795726,978,5824016,603
209987,11,1,1100206,2021,1,8,2,3,0,2,0,1,1,0,0,0,0,1,797159,8964,5827689,134
209986,11,3,3400725,2021,3,16,4,3,5,2,0,0,1,0,1,0,0,0,799849,8873,5835578,126
209985,11,3,3200205,2021,1,15,7,3,5,3,0,0,1,0,0,0,0,1,798108,672,5836955,329
209984,11,1,1401045,2021,1,12,3,3,5,7,0,0,0,0,0,1,1,1,796859,5629,5831905,851
209983,11,10,10100209,2021,1,10,3,3,5,3,0,0,1,0,0,0,0,1,810013,413,5832314,66
209982,11,5,5400943,2021,2,20,1,3,8,1,2,0,1,0,0,0,0,0,781371,2897,5819764,103
209981,11,9,9401534,2021,3,15,3,3,0,7,0,0,1,0,0,0,0,0,810899,6972,5820441,115
209980,11,7,7501133,2021,3,14,4,3,5,3,0,0,1,0,0,0,0,0,797089,1122,5818576,681
209979,11,9,9200512,2021,2,8,2,3,2,6,0,0,1,0,0,0,0,1,808550,1655,5821662,134
209978,11,9,9200510,2021,3,0,2,3,5,3,2,1,1,0,0,0,0,0,806128,2801,5822121,953
209977,11,3,3500934,2021,1,9,3,3,6,4,0,0,1,1,0,0,0,1,801173,8497,5831650,243
209976,11,10,10100206,2021,2,15,3,3,2,6,0,0,1,0,0,0,0,1,809530,7964,5832682,27
209975,11,10,10200525,2021,1,16,5,3,2,6,1,0,1,0,0,0,0,1,812989,6131,5830186,104
209974,11,4,4300412,2021,3,13,6,3,3,6,0,0,1,0,0,0,0,0,791615,6713,5827511,214
209973,11,3,3601141,2021,3,8,6,3,5,2,0,1,1,0,0,0,0,1,798828,6688,5831788,13
209972,11,1,1300733,2021,2,15,1,3,2,6,0,0,1,0,0,0,0,2,797155,5009,5831862,46
209971,11,9,9200717,2021,2,15,3,3,0,6,0,1,0,0,0,1,0,0,809163,6558,5819530,171
209970,11,1,1100206,2021,1,11,7,3,5,2,0,1,0,0,0,0,1,1,797186,805,5827524,159
209969,11,8,8100104,2021,3,23,4,2,5,3,2,1,1,0,0,0,0,1,800942,3518,5822305,633
209968,11,4,4300416,2021,3,12,6,2,5,3,0,0,1,0,0,0,0,0,791990,7681,5825974,35
209967,11,11,11300619,2021,3,11,6,3,6,7,0,0,0,1,0,0,1,1,803282,6055,5829082,958
209966,11,12,12400722,2021,2,12,5,3,1,5,0,0,1,0,0,0,0,0,791517,3217,5838366,824
209965,11,4,4501045,2021,1,13,1,3,5,3,0,0,1,0,0,0,0,0,793959,6471,5824932,277
209964,11,3,3100103,2021,3,15,3,2,6,4,0,0,1,1,0,0,0,0,804031,4357,5839848,704
209963,11,12,12200412,2021,1,20,1,3,6,2,2,0,1,1,0,0,0,0,790966,2216,5833829,754
209962,11,4,4501150,2021,2,19,4,3,6,2,2,0,1,1,0,0,0,1,793459,7394,5823931,761
209961,11,2,2200213,2021,3,7,6,3,2,7,0,0,1,0,0,0,0,0,800044,5395,5824715,975
209960,11,3,3601348,2021,2,16,4,3,5,3,0,0,1,0,0,0,0,2,799861,9659,5830465,12
209959,11,5,5200420,2021,2,11,6,3,2,6,0,0,1,0,0,0,0,1,782880,4323,5828579,284
209958,11,3,3300517,2021,1,9,2,3,5,2,0,1,1,0,0,0,0,1,803364,9103,5833523,725
209957,11,3,3601348,2021,3,9,5,3,1,5,0,1,1,0,0,0,0,0,799916,5713,5830686,872
209956,11,11,11100308,2021,3,13,6,3,6,4,0,0,0,1,0,0,1,0,805206,6747,5833334,198
209955,11,11,11100309,2021,3,9,2,3,2,6,0,0,1,0,0,0,0,0,805417,1452,5833320,993
209954,11,11,11100101,2021,1,10,3,3,2,6,0,0,1,0,0,0,0,1,803897,207,5834706,632
209953,11,7,7100206,2021,1,18,4,3,0,2,2,0,1,0,0,0,1,1,796011,754,5824630,217
209952,11,5,5200528,2021,2,13,2,2,0,2,0,0,1,0,0,0,1,0,783900,6508,5826594,507
209951,11,6,6400841,2021,3,12,2,3,5,3,0,0,1,0,0,0,0,0,790190,9508,5818819,302
209950,11,6,6100205,2021,1,16,4,3,5,3,1,1,1,0,0,0,0,0,795836,4284,5819499,657
209949,11,12,12100205,2021,2,20,7,2,1,1,2,0,1,0,0,1,0,1,795094,199,5834198,204
209948,11,7,7200410,2021,3,15,2,3,6,4,0,0,1,1,0,0,0,0,795574,4622,5823459,767
209947,11,2,2200209,2021,1,14,4,3,1,5,0,1,1,0,0,0,0,1,797055,3169,5824293,668
209946,11,12,12400617,2021,3,13,4,3,0,7,0,1,0,0,0,0,0,0,785446,4569,5837371,701
209945,11,6,6300528,2021,1,12,6,3,5,2,0,1,1,0,0,0,0,2,789583,122,5817203,29
209944,11,7,7601341,2021,1,17,4,3,3,6,2,0,1,0,0,0,0,0,797756,2582,5815637,903
209943,11,8,8100521,2021,1,6,5,3,5,3,2,1,1,0,0,0,0,2,802482,4154,5822558,764
209942,11,2,2200212,2021,2,10,3,2,6,4,0,0,1,1,0,0,0,0,800134,1712,5824420,761
209941,11,1,1100313,2021,3,11,2,2,4,6,0,1,0,0,0,1,0,0,800271,8029,5826812,741
209940,11,1,1300835,2021,3,15,4,3,6,4,0,0,1,1,0,0,0,0,797402,2386,5830014,542
