OBJECTID,LAND,BEZ,LOR,STRASSE,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
208231,11,1,1011204,Leipziger Stra�e                                                                                    ,1100207,2018,12,21,6,3,6,2,2,0,1,1,0,0,0,1,798109,6371,5826947,261
208232,11,3,3061228,Erich-Weinert-Stra�e,3601245,2018,12,11,2,3,5,2,0,0,1,0,0,0,1,1,800230,837,5831186,536
208233,11,6,6040810,Dahlem,6400844,2018,12,17,6,2,6,2,2,0,1,1,0,0,0,1,790148,3744,5819783,73
208234,11,2,2020203,Viktoriapark,2200209,2018,12,23,2,3,5,3,2,0,1,0,0,0,1,0,797754,827,5824034,367
208235,11,6,6030610,Lichterfelde West                                                                                   ,6300634,2018,12,10,2,3,6,7,0,0,1,1,0,0,0,0,791919,3263,5818850,991
208236,11,9,9020601,Schnellerstra�e                                                                                     ,9200613,2018,12,16,2,3,1,5,2,1,1,0,0,0,0,1,806980,2346,5821076,134
208237,11,12,12214423,Mellerbogen,12200308,2018,12,16,4,2,2,6,2,0,1,0,1,0,0,1,792415,4955,5833308,629
208238,11,1,1022104,Emdener Stra�e                                                                                      ,1200520,2018,12,17,4,3,6,7,1,1,0,1,0,0,0,0,794595,3594,5828452,249
208239,11,10,10020622,Kaulsdorf Nord I                                                                                    ,10200629,2018,12,17,1,3,5,3,2,0,1,0,0,0,0,1,811122,7595,5828418,137
208240,11,1,1011102,Gro�er Tiergarten,1100102,2018,12,20,5,3,2,6,2,0,1,0,0,0,0,0,795011,6634,5827227,217
208241,11,1,1011102,Gro�er Tiergarten,1100206,2018,12,18,4,3,5,3,1,1,0,0,0,0,1,0,796921,2075,5827634,763
208242,11,12,12304313,Borsigwalde,12500825,2018,12,15,1,3,5,7,1,0,1,0,0,0,1,1,792011,7248,5834795,276
208243,11,4,4051551,Brabanter Platz,4501148,2018,12,17,4,2,6,4,1,0,1,1,0,0,0,0,792759,7042,5823162,927
208244,11,7,7040405,Rathaus Tempelhof,7400927,2018,12,15,1,3,0,7,0,0,1,0,0,0,0,1,798897,9666,5821346,219
208245,11,12,12304313,Borsigwalde,12500825,2018,12,19,4,3,0,3,2,0,1,0,1,0,0,0,792348,7655,5835050,65
208246,11,3,3061227,Humannplatz,3601244,2018,12,19,4,3,5,3,2,1,1,0,0,0,0,0,800082,6116,5831671,844
208247,11,1,1011201,Wilhelmstra�e                                                                                       ,1100205,2018,12,14,1,3,5,3,0,0,1,0,0,0,1,1,797465,3023,5826813,402
208248,11,2,2050803,Stralauer Kiez,2500835,2018,12,19,4,3,5,3,2,1,1,0,0,0,0,0,801942,6519,5826202,822
208249,11,2,2050801,Traveplatz,2500830,2018,12,19,4,3,5,3,2,0,1,0,1,0,0,0,802443,9864,5827422,258
208250,11,8,8041035,Blumenviertel,8401241,2018,12,7,1,3,4,6,0,0,1,0,0,0,1,1,805339,4392,5818695,416
208251,11,11,11040925,Victoriastadt,11400927,2018,12,20,4,3,2,6,2,0,1,0,0,0,0,1,803435,705,5826639,58
208252,11,1,1011301,Charit�viertel,1100308,2018,12,20,4,3,1,5,2,1,1,0,0,0,0,0,797491,9249,5828805,89
208253,11,2,2010104,Wassertorplatz,2100106,2018,12,3,1,2,5,2,2,0,1,0,0,0,0,1,799071,1427,5825608,909
208254,11,12,12214527,Alt-Tegel,12200515,2018,12,17,4,3,4,6,1,0,1,0,0,0,0,0,790404,24,5834880,85
208255,11,2,2010101,Askanischer Platz,2100101,2018,12,0,1,3,0,1,2,0,0,0,1,0,0,1,797656,6425,5826321,588
208256,11,5,5030731,Gartenfelder Stra�e                                                                                 ,5300737,2018,12,16,4,3,8,1,2,0,1,0,0,0,0,1,786962,8671,5829576,202
208257,11,1,1011202,Unter den Linden Nord,1100206,2018,12,17,1,3,6,4,2,0,1,1,0,0,0,0,797839,6033,5827785,183
208258,11,2,2050801,Traveplatz,2500832,2018,12,18,4,3,0,1,2,0,0,0,1,0,0,1,803208,7844,5826816,99
208259,11,2,2010103,Moritzplatz,2100104,2018,12,23,7,3,5,3,2,1,1,0,0,0,0,1,799282,1246,5826219,518
208260,11,1,1011303,Alexanderplatzviertel,1100310,2018,12,13,4,3,0,1,0,1,0,0,0,0,0,1,799106,7798,5828259,445
208261,11,12,12103218,Teichstra�e,12100205,2018,12,16,4,3,2,6,1,0,1,0,0,0,0,1,794847,73,5833762,767
208262,11,6,6030607,Goerzwerke,6300631,2018,12,16,7,3,0,4,2,0,0,1,0,0,1,0,792384,6878,5816557,242
208263,11,4,4051652,Nikolsburger Platz,4501149,2018,12,19,3,3,2,6,2,0,1,0,0,0,0,0,793442,5988,5824155,503
208264,11,8,8020625,Handwerker-Siedlung,8200730,2018,12,18,3,2,1,5,2,0,1,0,0,0,0,0,801475,5048,5817850,351
208265,11,7,7060604,Marienfelde S�d,7601339,2018,12,21,7,3,6,2,2,0,1,1,0,0,0,1,795812,7184,5816038,487
208266,11,8,8010118,Silbersteinstra�e,8100104,2018,12,16,4,3,6,4,2,0,1,1,0,0,0,1,800925,9938,5822310,621
208267,11,11,11040925,Victoriastadt,11400927,2018,12,21,7,2,6,6,2,0,1,1,0,0,0,1,803627,817,5826571,64
208268,11,4,4020314,Messegel�nde,4200311,2018,12,22,3,2,6,4,2,0,0,1,0,1,0,0,790371,913,5825663,997
208269,11,1,1033203,Humboldthain Nordwest                                                                               ,1300836,2018,12,21,7,3,5,3,2,0,1,0,0,0,1,1,796517,809,5830939,589
208270,11,2,2020202,Rathaus Yorckstra�e,2200208,2018,12,21,7,3,5,3,2,0,1,0,0,0,0,1,797616,343,5825533,54
208271,11,8,8010117,Schillerpromenade,8100103,2018,12,21,3,2,6,7,2,0,1,1,0,0,0,0,800617,7535,5823128,77
