OBJECTID,LAND,BEZ,LOR,STRASSE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
197834,11,1,1011304,Karl-Marx-Allee,2019,8,11,3,3,3,7,0,1,1,0,0,0,0,0,799728,6442,5827524,534
197835,11,1,1011103,L�tzowstra�e,2019,8,8,3,3,2,6,0,1,1,0,0,0,0,0,796089,5964,5825998,886
197836,11,5,5020626,Adamstra�e,2019,8,8,3,3,5,7,0,0,1,0,1,0,0,0,783420,777,5827703,379
197837,11,10,10010310,Alt-Marzahn,2019,8,11,3,3,2,6,0,0,1,0,0,1,0,0,808464,1155,5831133,874
197838,11,3,3061126,Arnimplatz,2019,8,6,3,2,0,7,0,1,0,0,0,0,0,0,798179,4691,5831829,763
197839,11,5,5020524,Weinmeisterhornweg,2019,8,10,3,3,0,2,0,1,1,0,0,0,0,0,783049,1199,5826060,425
197840,11,1,1044101,Rehberge,2019,8,6,3,3,5,2,0,1,1,0,0,0,0,0,794020,8898,5830176,827
197841,11,8,8010404,Rixdorf,2019,8,1,3,3,6,7,2,0,0,1,0,0,1,0,801652,8494,5823740,411
197842,11,9,9010302,Sp�thsfelde,2019,8,9,3,3,5,3,0,1,1,0,0,0,0,0,804361,633,5819757,855
197843,11,10,10020413,Gut Hellersdorf,2019,8,9,3,3,0,7,0,0,1,0,1,0,0,1,810838,46,5831023,101
197844,11,8,8010404,Rixdorf,2019,8,9,3,3,5,2,0,1,1,0,0,0,0,0,801515,4081,5823855,424
197845,11,2,2040502,Friedenstra�e,2019,8,8,3,3,5,3,0,0,1,0,1,0,0,0,800418,8943,5828048,477
197846,11,5,5020523,Maulbeerallee,2019,8,20,2,3,2,2,0,1,0,0,0,0,0,0,782821,3343,5827119,85
197847,11,7,7030301,Friedenau,2019,8,12,2,3,2,7,0,1,1,0,0,0,0,0,794142,76,5821828,56
197848,11,4,4020310,Park Ruhwald,2019,8,15,2,3,2,6,2,0,1,0,0,0,0,0,790138,3992,5827315,795
197849,11,8,8030829,Gropiusstadt Nord,2019,8,20,2,3,5,2,0,1,0,0,0,1,0,0,803150,1434,5818453,26
197850,11,11,11030618,Fennpfuhl West,2019,8,19,2,3,6,4,0,1,0,1,0,0,0,0,803090,1344,5829555,484
197851,11,10,10020416,B�hlener Stra�e,2019,8,18,2,3,5,2,0,1,1,0,0,0,0,0,813242,154,5831082,86
197852,11,7,7050505,Hundsteinweg,2019,8,18,2,2,5,5,0,0,1,0,0,0,0,0,799660,4191,5819025,7
197853,11,1,1011401,Invalidenstra�e,2019,8,20,2,2,1,5,1,1,0,0,0,0,1,0,797888,4508,5829287,764
197854,11,11,11020514,Gro�e-Leege-Stra�e,2019,8,15,2,3,0,2,0,0,1,0,1,0,0,0,804196,7879,5830673,15
197855,11,5,5020627,Tiefwerder,2019,8,18,2,3,5,2,0,1,1,0,0,0,0,0,785941,5643,5827986,124
197856,11,1,1011204,Leipziger Stra�e,2019,8,17,2,3,5,2,0,0,1,0,1,0,0,0,798619,623,5826919,345
197857,11,7,7010104,Dennewitzplatz,2019,8,13,2,3,6,7,0,1,0,1,0,0,0,0,796138,2204,5824930,94
197858,11,2,2010101,Askanischer Platz,2019,8,13,2,3,2,6,0,1,0,0,0,0,0,0,797860,672,5825617,782
197859,11,4,4041137,Flinsberger Platz,2019,8,13,2,3,5,3,0,0,1,0,0,0,0,0,791265,9289,5823330,345
197860,11,2,2020203,Viktoriapark,2019,8,17,2,3,0,2,0,0,1,0,1,0,0,0,796946,3943,5824394,82
197861,11,5,5020521,D�beritzer Weg,2019,8,16,2,3,0,2,0,1,1,0,0,0,0,0,779764,754,5827777,819
197862,11,11,11051229,Rummelsburg,2019,8,16,2,2,0,7,0,1,0,0,0,0,0,0,804813,1794,5825374,69
197863,11,12,12301205,Waidmannslust,2019,8,16,2,3,5,3,0,1,1,0,0,0,0,0,791868,67,5836954,407
197864,11,5,5020523,Maulbeerallee,2019,8,16,2,3,0,4,0,0,0,1,0,0,1,0,783257,7747,5827579,934
197865,11,5,5010314,Carl-Schurz-Stra�e,2019,8,15,2,3,2,2,0,0,1,0,0,0,1,0,784100,7328,5829006,197
197866,11,10,10010102,Havemannstra�e,2019,8,15,2,2,5,3,0,0,1,0,1,0,0,0,809134,105,5833829,102
197867,11,12,12214421,Reinickes Hof,2019,8,15,2,3,6,2,0,0,1,1,0,0,0,0,793384,558,5833148,659
197868,11,11,11030721,R�digerstra�e,2019,8,14,2,3,0,2,0,1,0,0,0,0,1,0,803705,328,5828330,214
197869,11,1,1011301,Charit�viertel,2019,8,14,2,3,3,5,0,1,1,0,0,0,0,0,797306,4507,5829022,234
197870,11,6,6030609,Augustaplatz,2019,8,15,2,3,5,3,0,0,1,0,0,0,0,0,793290,113,5818935,465
197871,11,4,4051551,Brabanter Platz,2019,8,10,2,3,5,3,0,1,1,0,0,0,0,0,792863,3672,5823178,646
197872,11,12,12214424,Scharnweberstra�e,2019,8,10,2,3,5,2,0,1,1,0,0,0,0,0,793055,1391,5832658,344
197873,11,3,3020307,Buchholz,2019,8,9,2,3,6,3,0,0,1,1,0,0,0,0,800087,474,5837531,421
197874,11,11,11041023,Gensinger Stra�e,2019,8,12,2,2,5,3,0,1,1,0,0,0,0,0,807525,5288,5827503,379
197875,11,2,2030302,Lausitzer Platz,2019,8,12,2,3,0,1,0,1,0,0,0,0,0,0,800646,4438,5826254,1
197876,11,9,9041601,M�ggelheim,2019,8,10,2,3,5,5,0,0,1,0,0,0,0,0,819645,591,5816369,295
197877,11,1,3071537,Kollwitzplatz,2019,8,8,2,3,2,6,0,0,1,0,1,0,0,0,799500,4357,5828868,571
197878,11,7,7010102,Nollendorfplatz,2019,8,8,2,3,5,3,0,1,1,0,0,0,0,0,795423,7898,5825487,401
197879,11,7,7020203,Kaiser-Wilhelm-Platz,2019,8,8,2,3,3,6,0,1,1,0,0,0,0,0,795874,135,5824078,934
197880,11,1,1033202,Humboldthain S�d,2019,8,7,2,3,5,3,0,0,1,0,0,0,0,0,797763,6967,5829744,291
197881,11,4,4051446,Preu�enpark,2019,8,14,1,3,0,6,0,0,1,0,1,0,0,0,792381,961,5825033,942
197882,11,8,8020623,Ortolanweg,2019,8,10,1,3,0,6,0,1,1,0,0,0,0,0,804144,7695,5819483,94
197883,11,8,8010117,Schillerpromenade,2019,8,22,1,3,5,2,2,1,1,0,0,0,0,0,800111,2893,5822904,316
197884,11,8,8010303,Donaustra�e,2019,8,21,1,3,0,1,2,0,0,0,1,0,0,0,800339,6602,5824354,172
197885,11,2,2020203,Viktoriapark,2019,8,14,1,3,5,3,0,1,1,0,0,0,0,0,797275,9293,5824816,59
197886,11,12,12214423,Mellerbogen,2019,8,14,1,3,1,5,0,0,1,0,0,0,0,0,792858,3941,5833870,252
197887,11,6,6040808,H�ttenweg,2019,8,13,1,3,0,1,0,1,0,0,0,0,0,0,789584,8989,5819810,161
197888,11,4,4020311,Reichsstra�e,2019,8,13,1,3,5,3,0,0,1,0,1,0,0,0,788996,302,5826983,544
197889,11,6,6020410,Oberhofer Platz,2019,8,13,1,3,2,6,0,0,1,0,1,0,0,0,794085,5806,5817433,194
197890,11,8,8010117,Schillerpromenade,2019,8,13,1,3,5,2,0,0,1,0,0,0,0,0,800176,1067,5823648,15
197891,11,3,3061228,Erich-Weinert-Stra�e,2019,8,12,1,3,0,1,0,1,0,0,0,0,0,0,800929,775,5831159,84
197892,11,2,2030302,Lausitzer Platz,2019,8,12,1,3,5,3,0,0,1,0,0,0,0,0,800796,8265,5826165,377
197893,11,4,4041134,Bismarckallee,2019,8,12,1,3,2,6,0,0,1,0,1,0,0,0,790792,7268,5824821,24
197894,11,1,1044201,Reinickendorfer Stra�e,2019,8,12,1,3,2,6,0,0,1,0,0,0,0,0,796963,9598,5831502,18
197895,11,9,9051702,B�lschestra�e,2019,8,20,1,3,2,5,0,0,1,0,0,0,0,0,814326,4736,5820802,51
197896,11,11,11040926,Weitlingstra�e,2019,8,20,1,2,5,2,1,1,1,0,0,0,0,0,804474,4056,5826396,77
197897,11,1,1022106,Elberfelder Stra�e,2019,8,19,1,3,5,2,0,1,1,0,0,0,0,0,793992,5718,5827833,22
197898,11,9,9020802,K�llnische Vorstadt,2019,8,18,1,3,5,2,0,1,1,0,0,0,0,0,810216,1875,5819629,706
197899,11,8,8010303,Donaustra�e,2019,8,18,1,3,5,3,0,0,1,0,1,0,0,0,800678,7454,5824253,229
197900,11,10,10040932,Alt-Mahlsdorf,2019,8,17,1,3,5,3,0,0,1,0,0,0,0,0,812999,9339,5827621,262
197901,11,12,12231102,Frohnau,2019,8,17,1,3,5,3,0,0,1,0,1,0,0,0,789648,9775,5839735,83
197902,11,5,5010207,Darbystra�e,2019,8,15,1,2,5,2,0,0,1,0,0,0,0,0,783691,3294,5830169,932
197903,11,12,12302110,Dannenwalder Weg,2019,8,15,1,3,2,6,0,0,1,0,0,0,1,0,794595,6775,5836263,882
197904,11,6,6030503,Zehlendorf Mitte,2019,8,15,1,3,0,7,0,1,0,0,0,0,0,0,789964,618,5817497,545
197905,11,8,8020727,Buckow Mitte,2019,8,14,1,3,0,7,0,0,1,0,1,0,0,0,801507,9577,5817670,541
197906,11,1,1044202,Sparrplatz,2019,8,10,1,3,1,5,0,1,1,0,0,0,0,0,795156,3639,5830167,974
197907,11,9,9020702,Adlershof Ost,2019,8,8,1,3,5,3,0,0,1,0,0,0,1,0,809444,207,5820586,841
197908,11,5,5010206,G�tersloher Weg,2019,8,7,4,3,5,2,0,0,1,0,1,0,0,0,781255,4552,5830769,401
197909,11,5,5010314,Carl-Schurz-Stra�e,2019,8,8,1,3,6,2,0,0,1,1,0,0,0,0,784801,8103,5828811,508
197910,11,3,3020209,Niedersch�nhausen,2019,8,1,1,3,1,5,2,1,1,0,0,0,0,0,798124,5781,5836519,194
197911,11,3,3030716,M�rchenland,2019,8,17,7,1,0,7,0,0,0,0,0,0,1,0,802912,7804,5833425,813
197912,11,3,3061131,Falkplatz,2019,8,12,7,3,0,4,0,1,0,1,0,0,0,0,798953,688,5831063,113
197913,11,3,3040614,Pankow Zentrum,2019,8,13,7,3,5,2,0,1,1,0,0,0,0,0,797777,326,5832954,963
197914,11,4,4030623,Ernst-Reuter-Platz,2019,8,13,7,3,5,3,0,0,1,0,1,0,0,0,793817,307,5826074,512
197915,11,11,11020412,Hauptstra�e,2019,8,12,7,3,2,6,0,0,1,0,0,0,0,0,805592,4681,5831602,965
197916,11,3,3030406,Alt-Karow,2019,8,12,7,3,5,3,0,0,1,0,0,0,0,0,802955,7318,5838465,458
197917,11,9,9020501,Obersch�neweide West,2019,8,12,7,3,5,3,0,0,1,0,0,0,0,0,806607,5516,5822051,841
197918,11,4,4041241,Breite Stra�e,2019,8,11,7,3,5,3,0,1,1,0,0,0,0,0,792154,2991,5821844,666
197919,11,5,5010101,Hakenfelde Nord,2019,8,11,7,2,5,2,0,1,1,0,0,0,0,0,785222,4213,5831822,497
197920,11,6,6020410,Oberhofer Platz,2019,8,11,7,3,2,2,0,0,1,0,0,0,0,0,794207,7702,5817194,552
197921,11,9,9031001,Bohnsdorf,2019,8,11,7,2,5,3,0,0,1,0,0,0,0,0,811120,4039,5814751,152
197922,11,5,5020419,Magistratsweg,2019,8,11,7,3,5,3,0,1,1,0,0,0,0,0,781829,3196,5828449,786
197923,11,9,9010302,Sp�thsfelde,2019,8,9,7,3,2,2,0,0,1,0,0,0,0,0,804949,5365,5820715,138
197924,11,1,1011203,Unter den Linden S�d,2019,8,9,7,3,5,3,0,0,1,0,0,0,0,0,797759,4375,5827447,8
197925,11,12,12302212,Rollbergesiedlung,2019,8,0,7,3,4,6,2,0,1,0,0,0,0,1,793079,8008,5837628,807
197926,11,5,5030832,Rohrdamm,2019,8,19,7,3,2,6,0,0,1,0,0,0,0,0,788729,1278,5830509,299
197927,11,4,4051655,Babelsberger Stra�e,2019,8,18,7,3,2,6,0,0,1,0,0,0,0,0,793882,77,5823110,87
197928,11,3,3071633,Th�lmannpark,2019,8,17,7,3,2,2,0,0,1,0,0,0,0,0,800111,8259,5830641,833
197929,11,4,4051445,Eisenzahnstra�e,2019,8,17,7,3,0,1,0,0,0,0,1,0,0,0,792037,9456,5824074,31
197930,11,1,1044102,Schillerpark,2019,8,16,7,3,4,6,0,0,1,0,0,0,0,0,795540,5251,5831979,311
197931,11,9,9020502,Obersch�neweide Ost,2019,8,16,7,3,5,3,0,1,1,0,0,0,0,0,807907,5725,5821556,476
197932,11,4,4010102,Pl�tzensee,2019,8,15,7,3,5,2,0,0,1,0,0,0,0,0,793341,1861,5829717,405
197933,11,2,2010103,Moritzplatz,2019,8,23,7,3,5,3,2,0,1,0,0,0,0,0,798770,6384,5825999,81
197934,11,7,7070706,Horstwalder Stra�e/Paplitzer Stra�e,2019,8,20,7,3,5,3,0,0,1,0,0,0,0,0,800037,5347,5812702,574
197935,11,3,3061131,Falkplatz,2019,8,3,7,3,0,1,2,0,0,0,1,0,0,0,798883,2974,5830388,117
197936,11,1,1011301,Charit�viertel,2019,8,17,6,3,5,2,0,1,1,0,0,0,0,0,797258,406,5829087,652
197937,11,2,2010101,Askanischer Platz,2019,8,16,6,3,0,4,0,1,0,1,0,0,0,0,797148,417,5826436,852
197938,11,2,2020205,Chamissokiez,2019,8,19,6,3,1,7,0,0,1,0,0,0,0,0,798714,5201,5824519,354
197939,11,4,4030931,Breitscheidplatz,2019,8,21,6,3,3,6,2,1,1,0,0,0,0,0,793929,439,5826192,219
197940,11,12,12214424,Scharnweberstra�e,2019,8,17,6,3,2,6,0,1,1,0,0,0,0,0,793248,5048,5832592,229
197941,11,8,8010211,Flughafenstra�e,2019,8,22,6,3,1,5,2,1,1,0,0,0,0,0,800659,7376,5823785,19
197942,11,2,2010102,Mehringplatz,2019,8,17,6,3,1,5,0,1,1,0,0,0,0,0,798298,3349,5826175,969
197943,11,2,2010103,Moritzplatz,2019,8,20,6,3,5,3,0,0,1,0,1,0,0,0,799338,6006,5826194,199
197944,11,8,8010211,Flughafenstra�e,2019,8,17,6,3,3,6,0,1,1,0,0,0,0,0,800356,1158,5824304,261
197945,11,9,9031001,Bohnsdorf,2019,8,19,6,3,5,3,0,1,0,0,0,0,1,0,810688,4516,5815694,378
197946,11,3,3061227,Humannplatz,2019,8,18,6,3,5,7,0,0,1,0,0,0,0,0,799499,8532,5831775,949
197947,11,6,6020409,K�nigsberger Stra�e,2019,8,21,6,3,1,7,2,0,1,0,0,0,0,0,793387,491,5817067,489
197948,11,4,4041238,Kissinger Stra�e,2019,8,17,6,2,1,5,0,1,1,0,0,0,0,0,791820,3397,5823513,589
197949,11,4,4030726,Droysenstra�e,2019,8,19,6,2,0,1,0,0,0,0,1,0,0,0,791603,6581,5825598,116
197950,11,8,8010211,Flughafenstra�e,2019,8,18,6,3,0,7,0,0,1,0,1,0,0,0,800419,9731,5823845,149
197951,11,7,7050503,Eisenacher Stra�e,2019,8,8,6,3,0,7,0,0,0,1,0,0,1,0,799198,7516,5819999,343
197952,11,9,9020502,Obersch�neweide Ost,2019,8,8,6,3,0,2,0,1,1,0,0,0,0,0,807336,6604,5822153,79
197953,11,12,12214125,Waldidyll/Flughafensee,2019,8,8,6,3,5,2,0,1,1,0,0,0,0,0,791341,9922,5834083,529
197954,11,7,7010102,Nollendorfplatz,2019,8,8,6,3,2,2,0,1,1,0,0,0,0,0,795537,2264,5825528,545
197955,11,12,12214527,Alt-Tegel,2019,8,8,6,3,3,6,0,0,1,0,0,1,0,0,790300,6052,5835003,475
197956,11,4,4010102,Pl�tzensee,2019,8,7,6,3,0,7,0,0,1,0,1,0,0,0,792484,7691,5830073,71
197957,11,12,12231102,Frohnau,2019,8,7,6,3,4,6,0,1,0,0,0,0,0,0,789715,4631,5843084,892
197958,11,4,4061757,Forst Grunewald,2019,8,13,6,3,5,2,0,0,1,0,1,0,0,0,785088,2086,5822378,284
197959,11,1,1011401,Invalidenstra�e,2019,8,16,6,3,1,1,0,1,1,0,0,0,0,0,797842,3148,5829276,802
197960,11,9,9010202,K�penicker Landstra�e,2019,8,13,6,3,6,4,0,1,0,1,0,0,0,0,804497,4794,5823751,3
197961,11,11,11020412,Hauptstra�e,2019,8,16,6,2,5,3,0,1,1,0,0,0,0,0,805822,5923,5831859,4
197962,11,1,1011301,Charit�viertel,2019,8,13,6,3,1,5,0,1,1,0,0,0,0,0,796855,8998,5828954,382
197963,11,7,7020204,Sch�neberger Insel,2019,8,13,6,3,2,6,0,0,1,0,0,0,0,0,796270,8572,5823270,606
197964,11,3,3040513,Sch�nholz,2019,8,13,6,3,5,3,0,0,1,0,1,0,0,0,797961,1937,5833667,29
197965,11,9,9051901,Dammvorstadt,2019,8,11,6,3,0,1,0,1,0,0,0,0,0,0,811136,6297,5821575,653
197966,11,1,1011203,Unter den Linden S�d,2019,8,11,6,3,2,7,0,0,1,0,1,0,0,0,797823,4513,5827057,684
197967,11,12,12224230,Heiligensee,2019,8,10,6,2,6,4,0,0,1,1,0,0,0,0,786260,6304,5838957,347
197968,11,5,5010314,Carl-Schurz-Stra�e,2019,8,10,6,3,0,2,0,0,1,0,1,0,0,0,784787,2588,5828801,308
197969,11,3,3050920,Wei�er See,2019,8,9,6,3,5,2,0,1,0,0,0,0,0,0,801713,8007,5831783,336
197970,11,1,1044202,Sparrplatz,2019,8,9,6,3,5,2,0,1,1,0,0,0,0,0,794628,174,5829879,14
197971,11,9,9010101,Elsenstra�e,2019,8,9,6,3,5,2,0,1,1,0,0,0,0,0,802628,1212,5824462,347
197972,11,5,5020625,Borkumer Stra�e,2019,8,15,6,2,6,4,0,0,1,1,0,0,0,0,784538,1313,5828641,949
197973,11,1,1044103,Westliche M�llerstra�e,2019,8,15,6,3,5,2,0,1,1,0,1,0,0,0,794988,267,5831179,99
197974,11,2,2010101,Askanischer Platz,2019,8,14,6,3,3,6,0,1,0,0,0,0,1,0,797532,4692,5826001,6
197975,11,5,5010209,An der Kappe,2019,8,14,6,3,5,2,0,0,1,0,0,0,0,0,781904,5467,5829571,257
197976,11,11,11030619,Fennpfuhl Ost,2019,8,13,6,3,2,6,0,0,1,0,0,0,1,0,803672,6347,5829500,63
197977,11,4,4051549,Rathaus Wilmersdorf,2019,8,2,6,3,0,1,2,1,0,0,0,0,0,0,792458,2732,5824011,377
197978,11,3,3071536,Teutoburger Platz,2019,8,23,6,3,9,1,2,0,0,0,0,0,1,0,799185,3849,5830027,242
197979,11,4,4030931,Breitscheidplatz,2019,8,14,5,2,5,2,0,0,1,0,1,0,0,0,793914,3833,5825527,807
197980,11,5,5020625,Borkumer Stra�e,2019,8,16,5,2,5,2,0,0,1,0,0,0,0,0,784452,915,5828671,699
197981,11,11,11030618,Fennpfuhl West,2019,8,19,5,3,4,6,0,1,0,0,0,0,0,0,803846,9648,5828899,179
197982,11,4,4030931,Breitscheidplatz,2019,8,17,5,3,6,4,0,1,0,1,0,0,0,0,793910,4477,5826223,901
197983,11,9,9020501,Obersch�neweide West,2019,8,18,5,3,5,2,0,1,1,0,0,0,0,0,806606,8689,5822047,592
197984,11,6,6020301,Alt-Lankwitz,2019,8,17,5,3,2,6,0,0,1,0,1,0,0,0,796275,5319,5818274,425
197985,11,6,6030504,Teltower Damm,2019,8,16,5,3,5,3,0,1,1,0,0,0,0,0,790291,7049,5817165,4
197986,11,1,1011101,St�lerstra�e,2019,8,16,5,3,2,2,0,0,1,0,1,0,0,0,795116,5643,5826507,405
197987,11,1,1011305,Heine-Viertel West,2019,8,18,5,3,3,2,0,1,1,0,0,0,0,0,799490,22,5826644,834
197988,11,9,9020502,Obersch�neweide Ost,2019,8,16,5,2,5,2,0,1,1,0,0,0,0,0,807389,932,5821730,17
197989,11,8,8010405,Hertzbergplatz,2019,8,15,5,3,5,3,0,1,0,0,0,0,0,0,802493,7404,5823233,965
197990,11,2,2010102,Mehringplatz,2019,8,15,5,3,1,5,0,1,1,0,0,0,0,0,797983,1023,5826068,888
197991,11,1,1011204,Leipziger Stra�e,2019,8,15,5,3,2,6,0,1,1,0,0,0,0,0,797968,824,5826581,411
197992,11,8,8010301,Reuterkiez,2019,8,14,5,3,0,3,0,0,1,0,0,0,1,0,801101,1948,5824132,292
197993,11,1,1033202,Humboldthain S�d,2019,8,14,5,3,5,2,0,1,0,0,0,0,1,0,796960,9901,5830140,194
197994,11,5,5010314,Carl-Schurz-Stra�e,2019,8,14,5,3,3,6,0,0,1,0,1,0,0,0,784988,2766,5829498,698
197995,11,2,2040701,Andreasviertel,2019,8,14,5,3,2,6,0,0,1,0,0,0,1,0,800302,8577,5827593,182
197996,11,8,8020619,Buschkrugallee Nord,2019,8,14,5,3,5,2,0,1,1,0,0,0,0,0,802612,8087,5820747,366
197997,11,11,11010204,Falkenberg Ost,2019,8,13,5,3,5,3,0,1,1,0,0,0,0,0,806721,308,5833968,491
197998,11,1,1022106,Elberfelder Stra�e,2019,8,10,5,3,5,2,0,1,1,0,0,0,0,0,793842,8454,5827938,222
197999,11,7,7020203,Kaiser-Wilhelm-Platz,2019,8,21,5,3,6,7,2,1,0,1,0,0,0,0,795605,2521,5824203,297
198000,11,4,4031032,Halensee,2019,8,19,5,2,5,2,0,0,1,0,1,0,0,0,790958,544,5824828,662
198001,11,6,6040810,Dahlem,2019,8,8,5,3,5,5,0,1,1,0,0,0,0,0,792390,143,5821311,806
198002,11,12,12304313,Borsigwalde,2019,8,10,5,2,5,3,0,0,1,0,0,0,0,0,792143,1969,5834902,424
198003,11,3,3051017,Rennbahnstra�e,2019,8,8,5,3,5,3,0,1,0,0,0,0,0,0,802905,2808,5833190,584
198004,11,3,3061430,Volkspark Prenzlauer Berg,2019,8,8,5,3,5,7,0,0,1,0,1,0,0,0,802577,2722,5829421,258
198005,11,1,1011201,Wilhelmstra�e,2019,8,9,5,3,0,1,0,1,0,0,0,0,0,1,797045,1174,5826556,27
198006,11,8,8020622,Parchimer Allee,2019,8,8,5,3,2,6,0,0,1,0,0,0,0,0,801289,3341,5819652,694
198007,11,5,5010205,An der Tr�nke,2019,8,8,5,3,5,3,0,1,1,0,0,0,0,0,780096,1591,5830192,289
198008,11,10,10010204,Wuhletalstra�e,2019,8,6,5,2,6,4,0,0,1,1,0,0,0,0,809583,1292,5832688,2
198009,11,5,5030731,Gartenfelder Stra�e,2019,8,8,4,3,6,7,0,1,0,1,0,0,0,0,786952,3021,5829373,308
198010,11,1,1011203,Unter den Linden S�d,2019,8,14,4,3,5,2,0,1,0,0,0,0,0,1,797883,4172,5827468,3
198011,11,9,9020601,Schnellerstra�e,2019,8,12,4,2,6,7,0,1,0,1,0,0,0,0,806755,6134,5821023,154
198012,11,7,7040405,Rathaus Tempelhof,2019,8,11,4,3,3,6,0,0,1,0,0,0,0,0,798871,405,5821208,386
198013,11,4,4051446,Preu�enpark,2019,8,11,4,2,6,4,0,0,1,1,0,0,0,0,792379,5086,5825041,82
198014,11,2,2020203,Viktoriapark,2019,8,11,4,3,2,6,0,0,1,0,0,0,0,0,797294,6702,5824859,541
198015,11,2,2020204,Urbanstra�e,2019,8,9,4,3,6,4,0,1,0,1,0,0,0,0,798646,6606,5825146,559
198016,11,8,8020728,Buckow Ost,2019,8,9,4,3,6,4,0,0,1,1,0,0,0,0,802450,222,5817211,62
198017,11,4,4030724,Lietzensee,2019,8,9,4,3,5,7,0,0,1,0,0,0,0,0,791053,258,5826041,686
198018,11,4,4051446,Preu�enpark,2019,8,9,4,3,5,3,0,1,1,0,0,0,0,0,792912,4407,5824395,27
198019,11,6,6030608,Schweizer Viertel,2019,8,9,4,2,5,3,0,1,1,0,0,0,0,0,791931,31,5817469,527
198020,11,1,1011402,Arkonaplatz,2019,8,8,4,3,0,6,0,0,1,0,1,0,0,0,798153,3287,5829856,451
198021,11,1,1011201,Wilhelmstra�e,2019,8,7,4,3,2,2,0,0,1,0,1,0,0,0,797471,6288,5826797,767
198022,11,8,8010510,Gewerbegebiet K�llnische Heide,2019,8,3,4,3,5,3,2,1,1,0,0,0,0,0,802944,2055,5822480,612
198023,11,1,1011103,L�tzowstra�e,2019,8,20,4,3,5,3,0,0,1,0,1,0,0,0,795948,4133,5825842,49
198024,11,4,4051653,Prager Platz,2019,8,7,4,3,5,2,0,0,1,0,0,0,0,0,793959,4928,5824711,478
198025,11,12,12231101,Hermsdorf,2019,8,12,4,3,5,3,0,0,1,0,0,0,0,0,791063,3653,5838521,126
198026,11,12,12214424,Scharnweberstra�e,2019,8,12,4,3,0,1,0,1,0,0,0,0,0,0,793166,4873,5832631,332
198027,11,3,3040512,Wilhelmsruh,2019,8,7,4,3,2,6,0,0,1,0,0,0,0,0,796351,7231,5835763,49
198028,11,6,6020301,Alt-Lankwitz,2019,8,2,4,3,9,1,2,0,1,0,0,0,0,0,795797,108,5819015,273
198029,11,2,2020204,Urbanstra�e,2019,8,16,4,3,5,3,0,0,1,0,0,0,0,0,798432,2293,5824775,349
198030,11,3,3040818,Pankow S�d,2019,8,8,4,3,3,6,0,1,1,0,0,0,0,0,799817,8277,5832027,341
198031,11,1,1011402,Arkonaplatz,2019,8,15,4,3,6,7,0,0,0,1,0,0,1,0,798796,2729,5829200,867
198032,11,7,7020204,Sch�neberger Insel,2019,8,15,4,3,3,7,0,1,0,0,0,0,0,0,796253,8663,5823582,794
198033,11,1,1011204,Leipziger Stra�e,2019,8,15,4,3,5,2,0,1,0,0,0,0,1,1,798118,3084,5826806,719
198034,11,2,2030402,Wrangelkiez,2019,8,14,4,3,0,6,0,1,1,0,0,0,0,0,801840,4319,5825742,687
198035,11,1,1011303,Alexanderplatzviertel,2019,8,14,4,3,0,1,0,0,0,0,1,0,0,1,799539,2574,5828242,843
198036,11,7,7050501,Rathausstra�e,2019,8,14,4,3,0,3,0,1,1,0,0,0,0,1,797341,9626,5818651,203
198037,11,2,2020204,Urbanstra�e,2019,8,14,4,3,0,2,0,0,0,0,1,0,1,1,798295,634,5825321,221
198038,11,3,3061430,Volkspark Prenzlauer Berg,2019,8,14,4,3,5,2,0,1,1,0,0,0,0,1,802417,5389,5829233,88
198039,11,4,4030623,Ernst-Reuter-Platz,2019,8,19,4,3,5,2,0,1,1,0,0,0,0,0,793021,543,5826957,25
198040,11,5,5020419,Magistratsweg,2019,8,18,4,3,5,3,0,0,1,0,0,0,0,0,780874,55,5828327,515
198041,11,11,11041128,Sewanstra�e,2019,8,17,4,3,5,3,0,0,1,0,1,0,0,0,806669,2935,5825621,953
198042,11,11,11030720,Herzbergstra�e,2019,8,13,4,3,5,7,0,0,1,0,0,1,0,1,804930,4818,5828708,41
198043,11,10,10040828,Kaulsdorf Nord,2019,8,13,4,3,5,7,0,0,1,0,0,0,0,0,811564,5324,5828250,804
198044,11,1,1022106,Elberfelder Stra�e,2019,8,13,4,3,5,2,0,1,1,0,0,0,0,0,794317,3858,5828375,768
198045,11,1,1022104,Emdener Stra�e,2019,8,5,3,3,5,3,1,0,1,0,1,0,0,0,793962,1842,5829147,45
198046,11,6,6010209,Feuerbachstra�e,2019,8,12,3,2,1,5,0,1,1,0,0,0,0,0,794162,7871,5821472,77
198047,11,4,4051653,Prager Platz,2019,8,15,3,3,0,6,0,0,1,0,1,0,0,1,793977,1132,5824687,9
198048,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,8,16,3,3,1,7,0,0,1,0,0,0,0,0,795295,2721,5823410,803
198049,11,4,4020310,Park Ruhwald,2019,8,10,3,3,2,2,0,0,1,0,1,0,0,0,790346,2112,5827318,973
198050,11,1,1011203,Unter den Linden S�d,2019,8,20,3,3,5,3,2,1,1,0,0,0,0,0,797877,4444,5827467,313
