OBJECTID,LAND,BEZ,LOR,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
143021,11,12,12214424,12200411,2020,9,16,6,3,5,2,0,0,1,0,0,0,0,0,792909,36,5832162,102
143022,11,4,4030417,4300414,2020,9,18,2,3,5,2,0,1,1,0,0,0,0,0,791560,601,5826638,467
143023,11,6,6010206,6100206,2020,9,16,6,3,5,3,0,1,1,0,0,0,0,0,794708,6997,5819447,966
143024,11,3,3061227,3601243,2020,9,20,6,2,0,1,2,1,0,0,0,0,0,0,799899,839,5831649,926
143025,11,1,1011306,1100313,2020,9,18,6,3,6,4,1,1,0,1,0,0,0,0,799829,156,5826710,83
143026,11,7,7010104,7100206,2020,9,6,4,3,5,3,0,1,1,0,0,0,0,0,796687,4261,5824813,833
143027,11,1,1044102,1400939,2020,9,12,1,3,5,3,0,0,1,0,0,0,0,0,795059,4448,5831481,634
143028,11,3,3050923,3500934,2020,9,10,6,2,5,2,0,1,1,0,0,0,0,0,800865,9041,5832081,588
143029,11,6,6040701,6400735,2020,9,12,2,2,0,1,0,1,0,0,0,0,0,0,784469,5691,5816444,886
143030,11,9,9020701,9200715,2020,9,9,6,3,6,4,0,0,0,1,0,1,0,0,808580,7887,5819118,56
143031,11,7,7040405,7400927,2020,9,4,4,3,8,7,2,0,1,0,0,0,0,0,798996,559,5821244,464
143032,11,9,9031001,9301025,2020,9,8,6,3,5,3,0,1,1,0,0,0,0,0,811100,2448,5815584,178
143033,11,12,12214125,12200412,2020,9,14,4,3,5,3,0,1,0,0,0,0,0,0,791367,9729,5833104,119
143034,11,2,2030302,2300315,2020,9,8,6,3,5,3,0,1,1,0,0,0,0,0,800406,5505,5825796,367
143035,11,2,2050601,2500726,2020,9,13,4,3,5,2,0,0,1,0,0,0,1,0,801868,3066,5828990,739
143036,11,9,9020702,9200717,2020,9,13,4,3,2,3,0,0,1,0,0,1,0,0,809399,1801,5820428,17
143037,11,9,9010301,9100304,2020,9,7,6,3,0,1,0,1,0,0,0,0,0,0,805271,7738,5821767,587
143038,11,5,5010314,5100316,2020,9,7,6,3,5,5,0,0,1,0,1,0,0,0,784318,255,5828921,942
143039,11,2,2010102,2100102,2020,9,15,4,2,5,3,0,1,1,0,0,0,0,0,798172,9624,5826505,271
143040,11,10,10020620,10200627,2020,9,7,6,3,0,6,0,0,1,0,0,0,1,0,811314,2886,5829869,112
143041,11,7,7050502,7501133,2020,9,16,2,3,5,2,0,1,1,0,0,0,0,0,797908,12,5818346,543
143042,11,2,2020203,2200209,2020,9,8,6,3,2,6,0,0,1,0,0,0,0,0,797239,6225,5824001,559
143043,11,5,5020625,5200629,2020,9,17,6,3,5,2,0,1,1,0,0,0,0,0,784547,2773,5828171,44
143044,11,12,12231101,12400723,2020,9,22,6,3,5,3,2,0,1,0,0,0,0,0,791698,8447,5839248,766
143045,11,4,4030726,4500936,2020,9,13,4,3,3,6,0,0,1,0,1,0,0,0,792109,1925,5825759,243
143046,11,8,8010301,8100310,2020,9,21,6,3,6,4,2,0,1,1,0,0,0,0,800160,2094,5825331,541
143047,11,4,4051655,4501153,2020,9,13,4,3,5,2,0,1,0,0,0,0,0,0,793973,8018,5823482,467
143048,11,10,10010206,10100208,2020,9,22,6,3,5,3,2,1,1,0,0,0,0,0,809229,5592,5831989,624
143049,11,7,7040404,7400826,2020,9,14,2,3,5,2,0,0,1,0,1,0,0,0,796633,9156,5819965,587
143050,11,11,11010204,11100203,2020,9,1,6,3,8,1,2,0,1,0,0,0,0,0,806745,753,5833995,125
143051,11,4,4030929,4501040,2020,9,18,6,3,0,5,0,1,0,0,0,0,1,0,792399,649,5825388,59
143052,11,5,5020626,5200630,2020,9,15,2,3,2,6,0,0,1,0,0,0,0,0,784153,9326,5827322,882
143053,11,5,5020627,5200632,2020,9,7,6,2,5,3,0,1,1,0,0,0,0,0,785389,765,5828128,521
143054,11,3,3061429,3601449,2020,9,1,6,3,8,1,2,0,1,0,0,0,0,0,802085,8907,5830576,229
143055,11,3,3071537,3701556,2020,9,0,6,2,0,1,2,1,0,0,0,0,0,0,799426,652,5829598,222
143056,11,4,4030930,4501041,2020,9,14,4,3,3,6,0,1,1,0,0,0,0,0,793454,619,5825696,41
143057,11,11,11051330,11501339,2020,9,14,6,2,2,6,0,0,1,0,0,0,0,0,807304,252,5825338,741
143058,11,3,3061430,3601450,2020,9,2,3,3,8,1,2,0,1,0,0,0,0,0,802650,7121,5829595,743
143059,11,3,3040818,3400831,2020,9,12,4,2,5,2,0,1,1,0,0,0,0,0,799936,4721,5833849,273
143060,11,7,7020203,7200409,2020,9,13,6,3,1,5,0,1,1,0,0,0,1,0,795258,402,5824373,958
143061,11,2,2010104,2100106,2020,9,20,2,3,5,3,1,1,1,0,0,0,0,0,799876,7949,5825693,123
143062,11,5,5010314,5100316,2020,9,14,6,3,5,3,0,0,1,0,1,0,0,0,784861,1646,5828759,534
143063,11,2,2020204,2200210,2020,9,13,6,3,5,3,0,1,0,0,0,0,0,0,799098,126,5825231,967
143064,11,12,12103218,12100205,2020,9,13,6,2,6,4,0,0,1,1,0,0,0,0,793541,5555,5832484,726
143065,11,11,11051330,11501339,2020,9,12,4,2,5,3,0,1,1,0,0,0,0,0,807202,367,5825558,852
143066,11,9,9030902,9300922,2020,9,16,1,2,5,3,0,0,1,0,1,0,0,0,808184,238,5815760,363
143067,11,12,12224230,12400617,2020,9,13,6,2,5,2,0,1,1,0,0,0,0,0,785488,6813,5837375,181
143068,11,7,7010102,7100102,2020,9,13,6,3,2,6,0,0,1,0,0,0,0,0,795177,582,5825835,211
143069,11,1,1044202,1401047,2020,9,12,6,3,5,3,0,1,1,0,0,0,0,0,795998,6798,5830328,759
143070,11,10,10030724,10300731,2020,9,11,4,3,5,3,0,1,1,0,0,0,0,0,809057,3282,5828645,656
143071,11,1,1011101,1100101,2020,9,15,1,2,5,2,0,1,1,0,0,0,0,0,795228,9698,5826625,405
143072,11,6,6020408,6200420,2020,9,12,6,3,5,3,0,0,1,0,0,0,0,0,792759,4518,5815380,18
143073,11,11,11020514,11200513,2020,9,13,2,3,0,3,0,0,1,0,0,0,0,0,804202,6658,5830669,175
143074,11,5,5010312,5100314,2020,9,12,6,2,6,4,0,0,1,1,0,0,0,0,784901,8823,5830129,171
143075,11,8,8010508,8100520,2020,9,17,2,3,5,2,0,1,1,0,0,0,0,0,803101,3654,5822772,13
143076,11,9,9020502,9200511,2020,9,17,2,3,2,4,0,0,1,1,0,0,0,0,806631,417,5822052,367
143077,11,1,1011202,1100206,2020,9,11,6,3,5,2,0,1,1,0,0,0,0,0,797204,6251,5827496,907
143078,11,1,1044201,1401044,2020,9,11,6,3,5,3,0,0,1,0,1,0,0,0,796203,7569,5831516,449
143079,11,1,1011303,1100310,2020,9,11,6,3,5,2,0,1,0,0,0,0,1,0,798529,4561,5828076,219
143080,11,1,1011304,1100311,2020,9,6,4,3,5,2,0,1,1,0,0,0,0,0,799729,4944,5827572,796
143081,11,5,5020524,5200528,2020,9,13,1,3,2,6,0,0,1,0,1,0,0,0,782922,3809,5826881,132
143082,11,12,12231101,12400723,2020,9,10,6,2,5,3,0,0,1,0,0,0,1,0,791318,4616,5838908,437
143083,11,2,2020203,2200209,2020,9,6,2,3,5,2,2,1,1,0,0,0,0,0,797749,362,5824034,295
143084,11,11,11041027,11401034,2020,9,16,2,2,1,5,0,0,1,0,0,0,0,0,807464,4309,5827352,172
143085,11,11,11030720,11300721,2020,9,10,6,3,5,2,0,0,1,0,0,0,1,0,804595,2823,5829937,923
143086,11,3,3061131,3601142,2020,9,12,2,3,0,1,0,1,0,0,0,0,0,0,799147,974,5830837,782
143087,11,6,6010101,6100101,2020,9,16,2,2,1,5,0,1,1,0,0,0,0,0,793037,803,5820886,982
143088,11,4,4030620,4300619,2020,9,15,6,3,5,3,0,1,1,0,0,0,0,0,792644,64,5827100,655
143089,11,9,9020601,9200613,2020,9,15,4,2,6,4,0,0,1,1,0,0,0,0,806456,821,5821542,625
143090,11,5,5020419,5200423,2020,9,15,6,3,5,3,0,1,1,0,0,0,0,0,782092,225,5828083,644
143091,11,6,6010102,6100102,2020,9,17,4,3,0,4,0,0,0,1,0,0,1,0,793727,313,5820573,867
143092,11,1,1044202,1401047,2020,9,15,6,3,5,2,0,0,1,0,0,0,0,0,795398,438,5830598,573
143093,11,3,3040513,3400620,2020,9,15,6,2,0,6,0,1,0,0,0,0,1,0,796879,6621,5833869,769
143094,11,4,4010101,4100101,2020,9,17,4,3,5,7,0,0,1,0,1,0,0,0,791278,5843,5830688,174
143095,11,9,9010401,9100407,2020,9,16,6,3,2,6,0,1,1,0,0,0,0,0,805791,7149,5820326,251
143096,11,3,3071633,3701657,2020,9,15,2,3,5,3,0,1,1,0,0,0,0,0,800095,1718,5830649,938
143097,11,1,1022204,1200626,2020,9,23,2,3,5,2,2,1,0,0,1,0,0,0,795119,2012,5828264,658
143098,11,1,1033102,1300733,2020,9,16,6,3,3,6,0,1,0,0,0,0,1,0,797275,8104,5831286,659
143099,11,12,12103219,12100204,2020,9,15,6,3,5,2,0,0,1,0,1,0,0,0,795063,7684,5832467,563
143100,11,1,1011203,1100206,2020,9,16,6,3,1,5,0,1,1,0,0,0,0,0,797911,2291,5827329,687
143101,11,9,9020702,9200716,2020,9,16,4,3,5,2,0,1,1,0,0,0,0,0,808889,3994,5819346,141
143102,11,4,4020311,4200309,2020,9,17,6,3,2,6,0,0,1,0,0,0,0,0,788876,992,5827207,289
143103,11,1,1011104,1100104,2020,9,15,6,3,5,2,0,0,1,0,0,0,1,0,796641,6147,5825771,146
143104,11,2,2020206,2200213,2020,9,17,6,3,5,2,0,1,0,0,1,0,0,0,799976,2563,5825340,495
143105,11,1,1011204,1100207,2020,9,16,4,3,0,2,0,1,1,0,0,0,0,0,798161,4688,5826612,329
143106,11,11,11030618,11300619,2020,9,17,6,3,5,2,0,1,1,0,0,0,0,0,803838,9394,5828668,486
143107,11,4,4030930,4501041,2020,9,15,4,3,5,2,0,0,1,0,0,0,1,0,793166,3158,5825622,964
143108,11,5,5020419,5200423,2020,9,17,6,2,5,3,0,0,1,0,1,0,0,0,782027,5015,5828467,757
143109,11,1,1011302,1100309,2020,9,14,2,2,6,4,0,1,0,1,0,0,0,0,798483,1778,5828386,619
143110,11,9,9051901,9501941,2020,9,9,2,2,5,3,0,1,1,0,0,0,0,0,811402,3366,5821151,15
143111,11,1,1022104,1200520,2020,9,14,6,3,3,6,0,1,1,0,0,0,0,0,794138,1367,5828450,849
143112,11,4,4030621,4300620,2020,9,14,6,2,6,4,0,0,1,1,0,0,0,0,793187,7759,5827780,725
143113,11,1,1011305,1100312,2020,9,19,6,3,6,7,2,0,1,1,0,0,0,0,799017,595,5827228,805
143114,11,11,11030618,11300618,2020,9,15,4,3,5,2,0,1,1,0,0,0,0,0,802435,18,5828903,872
143115,11,12,12214424,12200309,2020,9,12,1,3,5,2,0,1,1,0,0,0,0,0,792501,2723,5832841,275
143116,11,4,4031032,4500937,2020,9,19,6,3,5,3,0,1,1,0,0,0,0,0,790949,7785,5824836,539
143117,11,1,1011303,1100310,2020,9,21,2,2,6,4,2,0,1,1,0,0,0,0,798882,6118,5827918,243
143118,11,3,3020209,3200206,2020,9,14,3,3,6,7,0,1,0,1,0,0,0,0,797832,292,5834663,828
143119,11,11,11051330,11501339,2020,9,18,6,3,5,3,0,1,1,0,0,0,0,0,806803,155,5824850,89
143120,11,1,1011104,1100104,2020,9,19,2,3,5,3,1,1,0,0,1,0,0,0,796144,8085,5825693,635
143121,11,1,1044103,1400942,2020,9,7,3,2,0,1,0,0,0,0,1,0,0,0,794720,7814,5830418,814
143122,11,2,2020206,2200213,2020,9,18,3,3,2,6,1,0,1,0,0,0,0,0,800174,4167,5825044,847
143123,11,4,4041344,4400835,2020,9,8,6,3,0,3,0,1,0,0,0,0,0,0,793379,1757,5821960,219
143124,11,10,10020622,10200629,2020,9,13,2,3,5,2,0,0,1,0,0,0,0,0,811208,7023,5828860,238
143125,11,1,1011301,1100308,2020,9,18,6,3,5,3,0,1,1,0,0,0,0,0,797086,4375,5828041,863
143126,11,1,1011204,1100207,2020,9,18,6,3,0,3,0,1,1,0,0,0,0,0,798934,3054,5826945,196
143127,11,6,6020409,6200421,2020,9,17,6,2,5,3,0,0,1,0,1,0,0,0,793727,4474,5818284,348
143128,11,12,12301205,12500928,2020,9,13,3,3,2,6,0,1,1,0,0,0,0,0,791844,9957,5836935,205
143129,11,4,4051653,4501152,2020,9,1,1,2,9,1,2,1,0,0,0,0,0,0,794002,5932,5824284,559
143130,11,5,5040937,5400944,2020,9,17,6,2,1,5,0,1,1,0,0,0,0,0,781599,8234,5819447,751
143131,11,9,9020802,9200819,2020,9,12,2,3,2,6,0,1,1,0,0,0,0,0,810477,1108,5820285,917
